source,target,interaction,directed
Aperian,Infinity_Interactive,owns,TRUE
Apple_Computer,EarthLink,owns,TRUE
AppliedTheory,Tabor_Interactive,owns,TRUE
AppliedTheory,Cordada,owns,TRUE
AppliedTheory,CRL_Network_Services,owns,TRUE
Applix,Cosource_com,owns,TRUE
Arel_Communications,W2Com,owns,TRUE
AremisSoft,E_nnovations,owns,TRUE
AremisSoft,GlobalSoft,owns,TRUE
Ariba,TradingDynamics,owns,TRUE
Ariba,SupplierMarket_com,owns,TRUE
DigitalThink,Arista_Records,owns,TRUE
Aris,fine_com_International,owns,TRUE
Arlington_Capital,PSINet,owns,TRUE
Arrow_Electronics,Merisel,owns,TRUE
ScanSource,Black_Arrow_Capital_Through_Subsidiary,owns,TRUE
ArtistDirect,iMusic_com,owns,TRUE
Getty_Images,Art_com,owns,TRUE
WorldGate_Communications,Digital_Video_Art,owns,TRUE
Andersen_Consulting,Asera,owns,TRUE
Engage,Space_Asia,owns,TRUE
EdgeMatrix,Netlife_Asia,owns,TRUE
CNET,Asiacontent_com,owns,TRUE
A_Media,Monkey_King_Media,owns,TRUE
Intel,PCG_Enters_Joint_Partnership,owns,TRUE
Cheung_Kong_,priceline_com,owns,TRUE
Hutchison_Whampoa,priceline_com,owns,TRUE
Ask_Jeeves,Net_Effect_Systems,owns,TRUE
Ask_Jeeves,Evergreen_Newspapers_,owns,TRUE
Ask_Jeeves,eTour_Assets,owns,TRUE
EXchange,Aspect_Online,owns,TRUE
Aspect_Online,PakNetX,owns,TRUE
Nokia,Ramp_Networks,owns,TRUE
Microsemi,Compensated_Devices,owns,TRUE
Applied_Digital_Solutions,ATEC_Group,owns,TRUE
ATEC_Group,IntelleSale_com,owns,TRUE
ATI,FGL_Graphics,owns,TRUE
Unify,New_Atlanta_Communications,owns,TRUE
Texas_Instruments,ATL_Research,owns,TRUE
International_Software_Group,MedaTech_and_subsidiary_Insol,owns,TRUE
HomeSeekers_com,Attunity,owns,TRUE
CoreComm,ATX_Telecommunications_Services_For_900_Million,owns,TRUE
Microsoft,Audible,owns,TRUE
Cirrus_Logic,Peak_Audio,owns,TRUE
Autoweb_com,Automotive_Information_Center_And_Its_Autosite_Web_Based_Products,owns,TRUE
CSK_Auto,American_Information_Systems,owns,TRUE
Avanex,Holographix,owns,TRUE
EM_Warburg_Pincus_Co_,Avaya,owns,TRUE
Avaya,Quintus,owns,TRUE
Celestica,Avaya,owns,TRUE
Avaya,VPNet,owns,TRUE
Hewlett_Packard,Aventail,owns,TRUE
Avenue_A,iBalls,owns,TRUE
Concentric_Network,9_Net_Avenue,owns,TRUE
Symantec,AXENT_Technologies,owns,TRUE
eToys,BabyCenter,owns,TRUE
Johnson_Johnson,BabyCenter,owns,TRUE
Baltimore,Content_Technologies,owns,TRUE
Kana,Business_Evolution,owns,TRUE
IBM,Dascom,owns,TRUE
IBS_Interactive,Florence_Business_Net,owns,TRUE
United_News_amp_Media,Two_Ten_Communications,owns,TRUE
FundsXpress_Financial_Network,Integrated_Business_Systems_and_Services,owns,TRUE
IBM,Informix,owns,TRUE
IBM,Informix_Database_Unit,owns,TRUE
Business_com,Work_com,owns,TRUE
First_Data,Reciprocal,owns,TRUE
Hewlett_Packard,Reciprocal,owns,TRUE
Intuit,Security_First,owns,TRUE
ChannelPoint,First_Colony_Lifes_p_d_q_Unit,owns,TRUE
CAIS_Internet,Business_Centers,owns,TRUE
First_Union,Event_Zero,owns,TRUE
First_Consulting,Doghouses_Web_Business,owns,TRUE
Collins_Computing,Quantum_Business_Solutions,owns,TRUE
IBM,Mainspring,owns,TRUE
About,North_Sky,owns,TRUE
IBM,Whistle_Communications,owns,TRUE
OnDemand,North_Systems,owns,TRUE
Private_Business,Towne_Services,owns,TRUE
Marconi,Nokia,owns,TRUE
CNN,Leisureplanet,owns,TRUE
EMI_Group_plc,Musicmaker_com,owns,TRUE
Hewlett_Packard,Northern_Light_Technology,owns,TRUE
Reuters,Northern_Light_Technology,owns,TRUE
Ireland_Telecom_Firm,Ireland_Online,owns,TRUE
Merant,Marathon_Group,owns,TRUE
Net2Phone,eCal,owns,TRUE
Reuters,eCal,owns,TRUE
Reuters,The_Yankee_Group,owns,TRUE
L_3_Communications_Holdings,EER_Systems,owns,TRUE
Precis,Capella_Group,owns,TRUE
Amazon,Basis,owns,TRUE
Lineo,Moreton_Bay_Ventures,owns,TRUE
CBS,Switchboard,owns,TRUE
Internet_com,LinuxStart,owns,TRUE
Internet_com,SharkyExtreme,owns,TRUE
Netstream_Telecom_Ltda,Cablecom_Group,owns,TRUE
Performance,MicroLegend,owns,TRUE
Primus_Telecommunications_Group,1492_Technologies,owns,TRUE
Kanbay,Megatec,owns,TRUE
Internet_com,LinuxCentral_com,owns,TRUE
Internet_com,LinuxToday_com,owns,TRUE
CollegeLink_com,Online_Scouting_Network,owns,TRUE
Prince,priceline_com,owns,TRUE
QUALCOMM,Front_Porch_Communications,owns,TRUE
QUALCOMM,NetZero,owns,TRUE
Switchboard,Envenue,owns,TRUE
Internet_com,DBAsupport_com,owns,TRUE
Internet_com,WinDrivers_com,owns,TRUE
Registry_Magic,Bristol_Retail_Solutions,owns,TRUE
Infogate,EntryPoint,owns,TRUE
Internet_com,PracticallyNetworked_com,owns,TRUE
J_P_Morgan_Chase_Co_,J_P_Morgan_Co_,owns,TRUE
Patricof_Co_Ventures,Jamdat_Mobile,owns,TRUE
QUALCOMM,Jamdat_Mobile,owns,TRUE
Sun_Microsystems,Jamdat_Mobile,owns,TRUE
MasterCard_International,Mondex_International,owns,TRUE
SONICblue,ReplayTV,owns,TRUE
McLeodUSA,Intelispan_in_All_Stock_Transaction,owns,TRUE
Internet_com,Intermedia_WorldCom,owns,TRUE
Palm,Extended_Systems,owns,TRUE
Internet_com,NewMedia_com,owns,TRUE
TMP_Worldwide,CollegeLink_com,owns,TRUE
Beasley_Broadcast_Group,FindWhat_com,owns,TRUE
Media_100,Beatnik,owns,TRUE
BEA_Systems,Avitek,owns,TRUE
BEA_Systems,Component_Systems,owns,TRUE
BEA_Systems,Softport,owns,TRUE
BEA_Systems,The_Object_People,owns,TRUE
Bell_Microproducts,Touch_The_Progress_Group,owns,TRUE
Bertelsmann,CDNow,owns,TRUE
Bertelsmann,i_Escrow,owns,TRUE
Bertelsmann,RTL_Group,owns,TRUE
Liberty_Digital,Game_Show_Network,owns,TRUE
Euniverse,BigNetwork_com,owns,TRUE
IParty,Big_Party,owns,TRUE
Nu_Skin_Enterprises,Big_Planet,owns,TRUE
Xceed,Big_Theory,owns,TRUE
Consolidated_Stores,BrainPlay,owns,TRUE
Big_City_Radio,UPF,owns,TRUE
BindView_Development,Netect,owns,TRUE
Bookham_Technology,Measurement_Microsystems,owns,TRUE
Black_Box,GMCI_Netcomm,owns,TRUE
Black_Box,Computer_Cabling_Accessories,owns,TRUE
Black_Box,Integrated_Cabling_Systems,owns,TRUE
Black_Box,Michael_Electric,owns,TRUE
Primix_Solutions,Black_Bean_Studios,owns,TRUE
Black_Box,Vista,owns,TRUE
Blackboard,Two_Collegiate_Community_Firms,owns,TRUE
Blackboard,Madduck_Technologies,owns,TRUE
Brokat,Blaze_Software,owns,TRUE
BMC_Software,MicroCell,owns,TRUE
Bertelsmann_Music_Group_,Eritmo,owns,TRUE
Informatec,Boca_Research,owns,TRUE
Bolt,Fonepark,owns,TRUE
Credit_Suisse_First_Boston,Marketing_Services_Group,owns,TRUE
Credit_Suisse_First_Boston,Credit_Suisse_First_Boston_,owns,TRUE
Bottomline_Technologies,Cash_Management_Services,owns,TRUE
Bottomline_Technologies,Checkpoint_Holdings,owns,TRUE
Bottomline_Technologies,Flashpoint,owns,TRUE
Brady,Data_Recognition,owns,TRUE
Braun_Consulting,Vertex_Partners,owns,TRUE
Internet_Capital_Group,Breakaway_Solutions,owns,TRUE
Breakaway_Solutions,WPL_Labs,owns,TRUE
Breakaway_Solutions,Zartis,owns,TRUE
Breakaway_Solutions,DataCyr,owns,TRUE
Symantec,Brightmail,owns,TRUE
Brill_Media_Holdings,Powerful_Media,owns,TRUE
Brilliant_Digital_Entertainment,Trojan_Television,owns,TRUE
Brio,Sqribe,owns,TRUE
British_Airways_Plc,Biztravel_com,owns,TRUE
MediaNews_Group,AT_T_Broadband,owns,TRUE
Western_Multiplex,Adaptive_Broadband,owns,TRUE
SBS_Technologies,LaMusica_com,owns,TRUE
InfoSpace,Internet_Broadcasting_Systems,owns,TRUE
iBeam_Broadcasting,NextVenue,owns,TRUE
Broadcom,AltoCom,owns,TRUE
Broadcom,VisionTech,owns,TRUE
Broadcom,Element_14,owns,TRUE
Broadcom,NewPort_Communications,owns,TRUE
Broadcom,Silicon_Spice,owns,TRUE
Broadcom,Altima_Communications,owns,TRUE
Broadcom,Innovent,owns,TRUE
Broadcom,ServerWorks,owns,TRUE
Intel,BroadLogic,owns,TRUE
Hewlett_Packard,BroadVision,owns,TRUE
BroadVision,Interleaf,owns,TRUE
Brokat,GemStone_Systems,owns,TRUE
Bsquare,Mainbrace,owns,TRUE
PCCW,DigiScents,owns,TRUE
Trimble,Tripod_Data_Systems,owns,TRUE
Satyam_Infoway,Kheladi_com,owns,TRUE
Satyam_Infoway,FormsIndia_com,owns,TRUE
Satyam_Infoway,IndiaPlaza_com,owns,TRUE
CoreComm,Voyager_net,owns,TRUE
Carlisle_Holdings,Belize_Telecom,owns,TRUE
Cable_Wireless_Optus,Digital_Island,owns,TRUE
Cyberworks,Hutchison_Satellite_Unit,owns,TRUE
O2wireless_Solutions,HAF,owns,TRUE
Silverline_Technologies,SeraNova,owns,TRUE
PSINet,Vision_Network,owns,TRUE
Prodigy_Communications,Cable_amp_Wireless_Cwix_Service,owns,TRUE
Verizon_Wireless,Sacramento_Valley_Partnership,owns,TRUE
Leap_Wireless,Backwire_com,owns,TRUE
New_Tel,WorldXChange,owns,TRUE
L_3_Communications_Holdings,Gilat_Satellite_Networks,owns,TRUE
Leap_Wireless,Spotcast_Communications,owns,TRUE
Lafarge,BuildNet,owns,TRUE
Beazer_Homes_USA,BuildNet,owns,TRUE
BuildNet,NxTrend_Technology,owns,TRUE
Loudeye_Technologies,Addition_Systems,owns,TRUE
Peregrine_Systems,Remedy,owns,TRUE
Datalex,TeamBCA,owns,TRUE
Datatec,BCS,owns,TRUE
D_amp_E_Communications,CompuSpirit,owns,TRUE
IDefense,HomeCom_Security_Division,owns,TRUE
Delano,Continuity_Solutions,owns,TRUE
Deutsche_Telekom,VoiceStream,owns,TRUE
Deutsche_Bank,EssentialMarkets,owns,TRUE
Deutsche_Telekom,Powertel,owns,TRUE
Deutsche_Bank,NextVenue,owns,TRUE
The_Thomsen_Group,Dialogs_Online_Business,owns,TRUE
Diamond,OmniTech,owns,TRUE
Diamond_Technology_Partners,Cluster_Consulting,owns,TRUE
Serena_Software,Diamond_Optimum_Systems,owns,TRUE
Nokia,Diamond_Lane_Communications,owns,TRUE
1_800_Flowers,the_Childrens_Group,owns,TRUE
America_Online_,Digital_Marketing_Services,owns,TRUE
Liberty_Digital,Kozmo,owns,TRUE
Kurt_Salmon_Associates,TransTech,owns,TRUE
DealTime,Digital_Jones,owns,TRUE
IndustryClick,Digital_Media_Online,owns,TRUE
Viewpoint,Viewpoint_Digital,owns,TRUE
Digital_Generation_Systems,StarGuide,owns,TRUE
Vertel,Trigon,owns,TRUE
Agilent_Technologies,GreyStone_Digital_Technology,owns,TRUE
Liberty_Digital,OrderTrust,owns,TRUE
Barksdale_Group,SubmitOrder_com,owns,TRUE
Rare_Medium,ePrize,owns,TRUE
Universal_Music_Group,Eritmo,owns,TRUE
The_Interpublic_Group_of_Companies,NFO_WorldGroup,owns,TRUE
CheMatch_com,The_Energy_Group,owns,TRUE
InterCept_Group,SLMsoft_com,owns,TRUE
CGI_Group,Larochelle_Gratton,owns,TRUE
CGI_Group,CyberBranch,owns,TRUE
LSI_Logic,C_Cube_Microsystems,owns,TRUE
Pacific_Century_CyberWorks,Cable_Wireless_HKT,owns,TRUE
Mediacom,AT_T_Broadband,owns,TRUE
Cabletron_Systems,Indus_River_Networks,owns,TRUE
Marc_Andreesen,CacheFlow,owns,TRUE
CacheFlow,Entera,owns,TRUE
CacheFlow,Springbank_Networks,owns,TRUE
Compuware,CACI_International,owns,TRUE
CAIS_Internet,Atcom,owns,TRUE
Cisco_Systems,CAIS_Software,owns,TRUE
Caldera_International,Ragula,owns,TRUE
Caldera_International,Tarantella,owns,TRUE
Calico_Commerce,ConnectInc_com,owns,TRUE
Sun_Microsystems,Canal_Plus,owns,TRUE
CanWest,IBS,owns,TRUE
CanWest,Hollinger,owns,TRUE
eResource_Capital_Group,Lifestyle_Technologies,owns,TRUE
JMW_Capital_Partners,Optec,owns,TRUE
AVT,Infinite_Technologies,owns,TRUE
Juniper_Group,Computer_Design_Associates,owns,TRUE
Dell,Fast_Search_Transfer,owns,TRUE
Computone,Subsidiary_Multi_User_Solutions,owns,TRUE
Concur_Technologies,Seeker_Software,owns,TRUE
Continental_AG,autobytel_com,owns,TRUE
Starbucks,Cooking_com,owns,TRUE
Benchmark_Capital,CoreExpress,owns,TRUE
Morgan_Stanley_Dean_Witter_Co_,CoreExpress,owns,TRUE
Microsoft,Corel,owns,TRUE
Corillian,Hatcher_Associates,owns,TRUE
Corning,NZ_Applied_Technologies,owns,TRUE
OneSource_Information_Services,Corporate_Technology_Information_Services,owns,TRUE
RoweCom,Corporate_Subscription_Services,owns,TRUE
Western_Wireless,Tele_ring,owns,TRUE
Corus,Nelvana,owns,TRUE
Cotelligent,Fastech,owns,TRUE
Digital_Courier_Technologies,F_Secure,owns,TRUE
Digital_Courier_Technologies,DataBank_Intl,owns,TRUE
TriZetto_Group,Creative_Business_Solutions,owns,TRUE
Creative_Technology,Aureal_Semiconductor,owns,TRUE
Softbank,Nippon_Credit_Bank,owns,TRUE
Cree,UltraRF,owns,TRUE
E_TRADE_Group,Critical_Path,owns,TRUE
Critical_Path,Isocor,owns,TRUE
Critical_Path,Amplitude_Software,owns,TRUE
Critical_Path,Fabrik_Connect,owns,TRUE
Critical_Path,PeerLogic,owns,TRUE
Critical_Path,Netmosphere,owns,TRUE
Critical_Path,Remarq,owns,TRUE
Data_Critical,VitalCom,owns,TRUE
Quote_com,IPO_Crossroads,owns,TRUE
Datalink,Cross_Communications,owns,TRUE
CT_Communications,WebServe,owns,TRUE
Cumulus_Media,Digital_Software_Maker,owns,TRUE
eGlobe,CIT,owns,TRUE
Portugal_Telecom_SGPS_S_A_,Banco_Bradesco_S_A_,owns,TRUE
Redstone_Telecom,Dialnet,owns,TRUE
Bracknell,Able_Telecom,owns,TRUE
Time_Warner_Telecom,GST_Telecom,owns,TRUE
Manitoba_Telecom,Pangea,owns,TRUE
Lightyear_Communications,VarTec_Telecom,owns,TRUE
Sunrise_Telecom,Avantron,owns,TRUE
France_Telecom,Equant_N_V_,owns,TRUE
Cybear,Telegraph_net_New_Technology,owns,TRUE
Cybear,AHTs_Operating_Assets,owns,TRUE
Andrx,Cybear,owns,TRUE
Cybear,Mediconsult_com,owns,TRUE
Cybersource,PaylinX,owns,TRUE
Cybersource,ExpressGold,owns,TRUE
Fastnet,Cybertech_Wireless,owns,TRUE
Mediconsult_com,Cyber_Tech,owns,TRUE
AppOnline_com,Cyber_Media_Group,owns,TRUE
CareInsite,Med_Link,owns,TRUE
Interliant,Daily_e,owns,TRUE
SAIC,Daleen_Technologies,owns,TRUE
Woodhead_Industries,Symphony_Systems,owns,TRUE
Microsoft,Data_Return,owns,TRUE
SER_Systems_AG,Portal_Connect,owns,TRUE
Sun_Microsystems,HighGround_Systems,owns,TRUE
Intel_Capital,R_Systems,owns,TRUE
idealab_,CarsDirect,owns,TRUE
CarsDirect,Autodata,owns,TRUE
CarsDirect,Greenlight_com,owns,TRUE
GenesisIntermedia,Car_Rental_Direct_com,owns,TRUE
Castle_Harlan,Remainder_of_Iridium,owns,TRUE
Venture_Catalyst,CraftClick_com,owns,TRUE
Venture_Catalyst,SensCom,owns,TRUE
Venture_Catalyst,DayPlan_com,owns,TRUE
CBS_Television_Network,Office_com,owns,TRUE
Emmis_Communications,WQCD_FM_,owns,TRUE
CBS,Medscape,owns,TRUE
CBS,Contentville_com,owns,TRUE
CBS,ThirdAge_Media,owns,TRUE
CBS,MovieTickets_com,owns,TRUE
TeleSpeed,CCI,owns,TRUE
E_Com_Ventures,CellPoint,owns,TRUE
Centennial_Communications,Integrated_Systems,owns,TRUE
Banco_Santander_Central_Hispano_S_A_,Patagon_com,owns,TRUE
Centra,MindLever,owns,TRUE
New_Century_Equity_Holdings,Princeton_eCom,owns,TRUE
Pacific_Century_CyberWorks,Jaleco,owns,TRUE
Billing_Concepts,OSC,owns,TRUE
CenturyTel_Alaska,Dishnet_DSL,owns,TRUE
PSINet,The_Internet_Channel,owns,TRUE
Emulex,Ceragon_Networks,owns,TRUE
ChannelPoint,LifeLink,owns,TRUE
Billserv,CheckFree,owns,TRUE
Chinadotcom,StockHouse_Media,owns,TRUE
MIH,OpenTV,owns,TRUE
Motorola_Telco,OpenTV,owns,TRUE
Schlumberger,PCS_Innovations,owns,TRUE
Chinadotcom,Venex,owns,TRUE
Sprint_FON_Group,Peoples_Choice_TV,owns,TRUE
Continental_Choice_Care,Little_Universe,owns,TRUE
Choice_One,Edgenet,owns,TRUE
Chordiant,White_Spider,owns,TRUE
Telephone_and_Data_Systems,Chorus_Communications_Group,owns,TRUE
CIBER,Solution_Partners,owns,TRUE
MemberWorks,CIC_Interactive,owns,TRUE
CINAR,Lightspan_Partnership,owns,TRUE
Circle_com,Netmarquee,owns,TRUE
Cirrus_Logic,AudioLogic,owns,TRUE
Cisco_Systems,Portal_Software,owns,TRUE
Cisco_Systems,Pirelli_C_SAPA,owns,TRUE
Cisco_Systems,Webline_Communications,owns,TRUE
Cisco_Systems,Danish_Net_Access_Developer,owns,TRUE
Cisco_Systems,MaxComm_Technologies,owns,TRUE
Cisco_Systems,Calista,owns,TRUE
Cisco_Systems,TransMedia,owns,TRUE
Cisco_Systems,Amteva,owns,TRUE
Cisco_Systems,Cogency,owns,TRUE
Cisco_Systems,Be_Connected,owns,TRUE
Cisco_Systems,Liberate_Technologies,owns,TRUE
Cisco_Systems,ExiO_Communications,owns,TRUE
Cisco_Systems,Radiata,owns,TRUE
Cisco_Systems,Active_Voice,owns,TRUE
Cisco_Systems,Vovida_and_IPCell,owns,TRUE
Cisco_Systems,PixStream,owns,TRUE
Cisco_Systems,IPmobile,owns,TRUE
Cisco_Systems,NuSpeed,owns,TRUE
Cisco_Systems,Komodo,owns,TRUE
Cisco_Systems,Netiverse,owns,TRUE
Cisco_Systems,Apogee_Networks,owns,TRUE
Citrix_Systems,Innovex,owns,TRUE
Citrix_Systems,Sequoia_Software,owns,TRUE
Avalon,Traverse_Internet,owns,TRUE
Clarent,Peak_Software,owns,TRUE
TELUS,Clearnet,owns,TRUE
Click2learn_com,Intelliprep,owns,TRUE
MSGI,CMG_Direct,owns,TRUE
CNET,Epitonic_com,owns,TRUE
CNET,NoWonder,owns,TRUE
CNET,SavvySearch,owns,TRUE
CNET,Nordby_International,owns,TRUE
CNET,Sumo,owns,TRUE
CNET,Killer_App,owns,TRUE
CNET,WinFiles_com,owns,TRUE
CNET,AuctionGate,owns,TRUE
CNET,NetVentures,owns,TRUE
CNET,AppWatch,owns,TRUE
CNET,ZDNet,owns,TRUE
CNET,Ziff_Davis,owns,TRUE
CNET,Digital_Media,owns,TRUE
CNET,MySimon,owns,TRUE
CNET,techies_com,owns,TRUE
Norwest_Venture_Capital,techies_com,owns,TRUE
CNET,TechRepublic_for_23_Million,owns,TRUE
CNN_News_Group,InterVU,owns,TRUE
Cobalt_Group,PartsVoice,owns,TRUE
Sun_Microsystems,Cobalt_Networks,owns,TRUE
Cobalt_Networks,Chili_Soft,owns,TRUE
Cognicase,Fireworks_Creative,owns,TRUE
Cognicase,Enter_Net,owns,TRUE
Cognicase,Personus,owns,TRUE
Cognicase,Maxon,owns,TRUE
TheStreet,ipoPros,owns,TRUE
Mitsui,ProcureZone_com,owns,TRUE
PETsMART,PETsMART_com,owns,TRUE
Barnes_Noble,enews,owns,TRUE
Barnes_Noble,barnesandnoble_com,owns,TRUE
Monster_com,HotJobs_com_for_460_Million,owns,TRUE
Mondosoft,Searchbutton,owns,TRUE
WorldPages,TransWestern,owns,TRUE
VeriSign,euro909_com_A_S,owns,TRUE
GlobalNetFinancial_com,Synaptic,owns,TRUE
TMP_Worldwide,People_com_Consulting,owns,TRUE
Traffix,Justatip_com,owns,TRUE
Flowers_USA,FreshFlowerSource_com,owns,TRUE
Comcast,Media_One,owns,TRUE
Z_com,Comedy_com,owns,TRUE
Toyota_Tsusho,Australia_E_Commerce_Pty,owns,TRUE
Commerce_One,CommerceBid_com,owns,TRUE
RMI_Net,Aces_Research,owns,TRUE
Texas_Instruments,Telogy_Networks,owns,TRUE
SAP_Aktiengesellschaft,Commerce_One,owns,TRUE
ICG_Commerce,Anderson_Consulting_Subsidiary_ePValue,owns,TRUE
TI,Alantro_Communications,owns,TRUE
Internet_Commerce,Research_Triangle_Commerce,owns,TRUE
Internet_Commerce,Comm_Press,owns,TRUE
J_D_Edwards,Atlas,owns,TRUE
Interact_Commerce,Sage_Group_for_260_Million,owns,TRUE
TI,DotWireless,owns,TRUE
Terayon,Ultracom_Communications,owns,TRUE
Frontline,Way_Communications,owns,TRUE
Mail_com,Swift_Telecommunications,owns,TRUE
Intel,World_Online_International_N_V_,owns,TRUE
VersaTel,VEW_Telnet,owns,TRUE
Q_Comm,Dial_Thru_Assets,owns,TRUE
Golin_Harris,MWW_Group,owns,TRUE
Emmis_Communications,Shares_of_BuyItNow_com,owns,TRUE
Frontline,FrontHost_and_SkyHigh,owns,TRUE
Streamedia,Nomad_Media_with_Option_to_Buy,owns,TRUE
InterWave,Wireless,owns,TRUE
FiberCore,Data_Communications,owns,TRUE
PopMail_com,Interest_in_Internet_Community_Concepts,owns,TRUE
Compaq_Computer,Safeguard_Scientifics,owns,TRUE
Internet_America,CompuNet_Computer_AG,owns,TRUE
Compaq_Computer,Engage,owns,TRUE
TeleTech_Holdings,CYGNS_Computer_Association,owns,TRUE
Compaq_Computer,ClearData_net,owns,TRUE
Dell,Gen3,owns,TRUE
CSC,Softlab_Division,owns,TRUE
Dell,NaviSite,owns,TRUE
Microsoft,NaviSite,owns,TRUE
Digital_Island,SoftAware,owns,TRUE
Flatiron_Partners,New_York_Times_Digital,owns,TRUE
Applied_Digital_Solutions,Transatlantic_Software,owns,TRUE
ResortQuest,FVA,owns,TRUE
Infogrames_Entertainment,GT_Interactive_Software,owns,TRUE
Sony_Pictures_Entertainment,Sonic_Foundry,owns,TRUE
Pulse,Sonicopia,owns,TRUE
Mission_West_Properties,Fontanosa_Project,owns,TRUE
Launch_Media,Made_In_Heaven_Entertainment,owns,TRUE
Ubi_Soft,Blue_Byte,owns,TRUE
MSGI,Fusion_Networks,owns,TRUE
NBC_Capital,Egreetings_Network,owns,TRUE
Leisureplanet,GoRacing_Division,owns,TRUE
Metromedia_Fiber_Network_Services,SiteSmith,owns,TRUE
HSN_International,Certain_Hanover_Direct_Assets,owns,TRUE
JB_Oxford_Holdings,eCapitalist_Financial_Services,owns,TRUE
CareScience,Strategic_Outcomes_Services,owns,TRUE
Hearst_Argyle_Television,drugstore_com,owns,TRUE
Integral_Systems,drugstore_com,owns,TRUE
InterCept_Group,Direct_Access_Interactive,owns,TRUE
MSC_Industrial_Direct_Co_,Commerx,owns,TRUE
Hollywood_com,Theatre_Direct_International,owns,TRUE
InfoUSA,Getko_Direct_Response,owns,TRUE
Discovery_Communications,Petstore_com,owns,TRUE
Nokia,DiscoveryCom,owns,TRUE
Ditech,Atmosphere_Networks,owns,TRUE
divine,RoweCom,owns,TRUE
Active_IQ,Red_Wing,owns,TRUE
Informix,Ardent_Software,owns,TRUE
InfoVista,TISSintra,owns,TRUE
Interliant,Sales_Technology,owns,TRUE
Interliant,Knowledge_Systems,owns,TRUE
Interliant,The_Jacobson_Group,owns,TRUE
Inktomi,WebSpective_Software,owns,TRUE
Inktomi,Impulse_Buy_Network,owns,TRUE
Inktomi,FastForward_Networks,owns,TRUE
Innuity,3D_Solutions_and_Radio_Profits,owns,TRUE
Infomatic_AG,Boca_Research,owns,TRUE
Inprimis,IDVDBox,owns,TRUE
Digital_Insight,1View_Network,owns,TRUE
Intasys,TEC,owns,TRUE
Intasys,Mamma_com,owns,TRUE
InteliData_Technologies,Home_Account_Network,owns,TRUE
IntelliCorp,_5_Million_Investment,owns,TRUE
Intel,Panja,owns,TRUE
Intel_64_Fund,Selectica,owns,TRUE
Intel,Ipivot,owns,TRUE
Intel,NetBoost,owns,TRUE
Intel,Softcom,owns,TRUE
Intel,Data_Kinetics,owns,TRUE
Intel,Trillium,owns,TRUE
Intel,Ford_Microelectronics,owns,TRUE
Intel,Voice_Technologies_Group,owns,TRUE
divine,DataBites,owns,TRUE
divine,OpinionWare,owns,TRUE
Divine_InterVentures,marchFIRST,owns,TRUE
Iconixx,Lead_Dog,owns,TRUE
Internet_Capital_Group,eMerge_Interactive,owns,TRUE
Winfield_Capital,Bigfoot_Interactive,owns,TRUE
Advance_Paradigm,Consumer_Health,owns,TRUE
Sony_Pictures_Entertainment,Verant_Interactive,owns,TRUE
Pitney_Bowes,Vertex_Interactive,owns,TRUE
Data_Broadcasting,MarketWatch_com,owns,TRUE
Buck,Interest_in_LiveWireMedia,owns,TRUE
Infogrames_Entertainment,Hasbro_Interactive_and_Games_com,owns,TRUE
Prime_Bancshares,DrKoop_com,owns,TRUE
C_Everett_Koop,DrKoop_com,owns,TRUE
DrKoop_com,DrDrew_com,owns,TRUE
DSL_net,Tycho_Networks,owns,TRUE
DynCorp,GTE_Information_Systems,owns,TRUE
barnesandnoble_com,Cendants_Books_com_Web_site,owns,TRUE
E_Stamp,Logistics_Firm,owns,TRUE
Stamps_com,E_Stamp,owns,TRUE
Learn2_com,E_Stamp,owns,TRUE
Howard_Systems,E_Sync_Division,owns,TRUE
Eagle_Wireless_International,Etoolz,owns,TRUE
Eagle_Wireless_International,ComTel,owns,TRUE
MindSpring_Enterprises,EarthLink,owns,TRUE
EarthLink,OneMain_com,owns,TRUE
EarthLink,Netpliance,owns,TRUE
InterCept_Group,Eastern_Software,owns,TRUE
Mail_com,3Cube,owns,TRUE
Mail_com,eOrganizer,owns,TRUE
EBenX,Arbor_Associates,owns,TRUE
eCal,iPing,owns,TRUE
Eclipsys,MSI,owns,TRUE
Britannica_com,Matach_Assets,owns,TRUE
J_D_Edwards,Numetrix,owns,TRUE
Efficient_Networks,NetScreen_Technologies_for_905_Million,owns,TRUE
Siemens,Efficient_Networks,owns,TRUE
EGain,Sitebridge,owns,TRUE
EGain,Nitman_Software,owns,TRUE
EGain,Inference,owns,TRUE
eGlobe,Highpoint_Telecoms_iGlobe,owns,TRUE
eGlobe,Outsource_Automated_Services_and_Integrated_Systems_Reservations_Services,owns,TRUE
eGlobe,Swiftcall_USA,owns,TRUE
Eidos,Maximum,owns,TRUE
RadiSys,Texas_Micro,owns,TRUE
General_Electric_,ImproveNet,owns,TRUE
General_Electric_,Fore_Systems,owns,TRUE
CE_Consumer_Electronic_AG,Switzerlands_Inter_Chip_AG,owns,TRUE
Electronic_Data_Systems,Mynd,owns,TRUE
Microsoft,Elron_Electronic_Industries,owns,TRUE
EDS,Systematics,owns,TRUE
EMS_Technologies,CI_Wireless,owns,TRUE
Embarcadero_Technologies,EngineeringPerformance,owns,TRUE
EMC,Avalon,owns,TRUE
Telef_nica_de_Argentina_S_A_,Endemol,owns,TRUE
Pegasus_Communications,Global_Enterprise_Technology,owns,TRUE
QAD,Enterprise_Engines,owns,TRUE
